,0
21824,203.285
21825,233.215
21826,215.252
21827,301.218
21828,199.268
21829,190.261
21830,207.269
21831,315.230
21832,201.241
21833,332.239
21834,269.260
21835,156.273
21836,288.247
21837,324.224
21838,254.256
21839,227.293
21840,239.238
21841,213.279
21842,172.278
21843,339.239
21844,336.232
21845,321.243
21846,217.260
21847,179.257
21848,064.190
21849,275.243
21850,233.237
21851,308.242
21852,045.180
21853,290.231
21854,275.252
21855,310.234
21856,204.261
21857,262.233
21858,203.251
21859,259.256
21860,277.251
21861,272.229
21862,232.227
21863,220.244
21864,269.253
21865,162.273
21866,263.268
21867,247.243
21868,260.243
21869,316.229
21870,276.242
21871,437.252
21872,205.243
21873,209.244
21874,318.241
21875,204.233
21876,201.252
21877,269.238
21878,242.248
21879,266.260
21880,264.283
21881,311.239
21882,163.271
21883,199.236
21884,261.204
21885,188.273
21886,225.277
21887,230.226
21888,226.223
21889,209.259
21890,275.260
21891,293.254
21892,268.249
21893,237.290
21894,135.283
21895,348.227
21896,298.224
21897,200.239
21898,192.255
21899,286.241
21900,335.241
21901,248.255
21902,375.180
21903,217.273
21904,238.246
21905,205.276
21906,285.258
21907,205.281
21908,188.251
21909,266.268
21910,299.230
21911,234.272
21912,248.289
21913,372.239
21914,289.244
21915,295.258
21916,235.262
21917,215.253
21918,205.277
21919,254.237
21920,228.247
21921,230.267
21922,261.245
21923,224.275
21924,211.270
21925,330.239
21926,239.242
21927,270.250
21928,280.267
21929,310.244
21930,287.250
21931,300.249
21932,154.275
21933,632.190
21934,255.247
21935,201.264
21936,242.250
21937,349.186
21938,247.250
21939,208.248
21940,251.241
21941,246.257
21942,302.241
21943,249.225
21944,369.181
21945,195.249
21946,303.231
21947,298.256
21948,228.252
21949,238.223
21950,169.269
21951,201.257
21952,250.249
21953,280.266
21954,259.204
21955,183.258
21956,169.275
21957,207.244
21958,254.261
21959,224.268
21960,307.242
21961,261.231
21962,355.250
21963,308.248
21964,269.257
21965,263.257
21966,216.249
21967,315.225
21968,273.285
21969,218.255
21970,206.251
21971,270.251
21972,340.238
21973,228.243
21974,335.238
21975,207.247
21976,242.242
21977,192.269
21978,225.260
21979,254.258
21980,288.240
21981,214.284
21982,243.282
21983,266.258
21984,213.230
21985,229.259
21986,208.258
21987,266.254
21988,218.259
21989,195.272
21990,177.278
21991,298.253
21992,243.246
21993,219.277
21994,303.251
21995,359.250
21996,221.254
21997,250.258
21998,240.215
21999,220.282
22000,260.256
22001,226.267
22002,261.239
22003,238.237
22004,222.265
22005,353.221
22006,246.256
22007,244.251
22008,277.249
22009,227.262
22010,173.262
22011,207.268
22012,221.264
22013,147.277
22014,257.241
22015,234.251
22016,288.230
22017,311.235
22018,310.246
22019,220.255
22020,240.259
22021,320.227
22022,212.265
22023,295.280
22024,333.238
22025,686.188
22026,282.281
22027,272.255
22028,325.222
22029,263.273
22030,344.236
22031,190.271
22032,188.246
22033,284.257
22034,256.284
22035,259.203
22036,217.255
22037,241.228
22038,347.271
22039,326.227
22040,201.246
22041,218.241
22042,200.250
22043,227.231
22044,304.244
22045,341.234
22046,340.236
22047,368.221
22048,210.243
22049,205.266
22050,249.250
22051,212.301
22052,301.251
22053,185.268
22054,241.256
22055,249.215
22056,236.238
22057,206.246
22058,220.229
22059,210.245
22060,239.294
22061,670.183
22062,207.248
22063,204.251
22064,240.253
22065,238.249
22066,231.264
22067,231.274
22068,281.248
22069,289.257
22070,307.255
22071,328.262
22072,242.243
22073,342.230
22074,188.254
22075,215.238
22076,229.217
22077,211.256
22078,321.240
22079,248.244
22080,255.254
22081,270.245
22082,291.238
22083,069.191
22084,232.249
22085,363.219
22086,227.235
22087,217.240
22088,241.295
22089,318.238
22090,273.261
22091,230.244
22092,234.241
22093,218.231
22094,268.253
22095,340.218
22096,152.276
22097,172.263
22098,267.259
22099,280.229
22100,222.252
22101,369.241
22102,218.275
22103,316.247
22104,287.238
22105,338.219
22106,301.225
22107,247.264
22108,172.274
22109,279.244
22110,325.236
22111,283.260
22112,166.274
22113,666.181
22114,155.279
22115,328.239
22116,269.261
22117,352.269
22118,243.249
22119,201.248
22120,216.231
22121,292.247
22122,251.244
22123,246.257
22124,272.255
22125,228.272
22126,298.222
22127,363.218
22128,167.274
22129,183.279
22130,313.233
22131,213.254
22132,269.267
22133,187.245
22134,237.228
22135,328.268
22136,147.282
22137,265.250
22138,174.261
22139,225.253
22140,208.276
22141,157.275
22142,309.236
22143,297.244
22144,265.264
22145,235.252
22146,287.280
22147,197.252
22148,288.280
22149,233.240
22150,290.247
22151,215.277
22152,235.251
22153,231.246
22154,204.244
22155,319.225
22156,297.254
22157,231.233
22158,151.283
22159,244.275
22160,317.219
22161,286.240
22162,225.247
22163,282.239
22164,235.263
22165,225.255
22166,233.244
22167,237.273
22168,236.294
22169,362.183
22170,203.246
22171,161.282
22172,185.259
22173,222.251
22174,288.242
22175,700.179
22176,174.271
22177,229.258
22178,332.220
22179,285.238
22180,336.228
22181,229.277
22182,248.252
22183,659.201
22184,220.274
22185,242.264
22186,332.240
22187,238.254
22188,157.275
22189,269.240
22190,240.244
22191,367.184
22192,170.262
22193,183.263
22194,245.297
22195,246.262
22196,295.257
22197,225.231
22198,245.272
22199,194.249
22200,236.226
22201,297.238
22202,328.234
22203,239.240
22204,337.220
22205,242.215
22206,202.276
22207,203.256
22208,305.219
22209,243.238
22210,254.235
22211,336.233
22212,294.248
22213,163.269
22214,246.230
22215,232.241
22216,152.273
22217,162.269
22218,231.257
22219,263.258
22220,194.272
22221,247.292
22222,247.259
22223,242.292
22224,212.230
22225,267.237
22226,230.254
22227,270.284
22228,199.254
22229,190.271
22230,204.259
22231,236.238
22232,265.244
22233,235.259
22234,220.276
22235,215.260
22236,342.264
22237,395.228
22238,269.237
22239,194.252
22240,204.263
22241,267.246
22242,229.277
22243,249.245
22244,283.253
22245,282.241
22246,237.225
22247,054.205
22248,228.240
22249,184.278
22250,260.249
22251,284.229
22252,211.264
22253,257.283
22254,245.243
22255,257.288
22256,435.248
22257,226.258
22258,226.261
22259,205.267
22260,273.270
22261,339.219
22262,371.183
22263,310.229
22264,177.271
22265,356.183
22266,188.256
22267,210.255
22268,290.239
22269,181.266
22270,177.276
22271,294.261
22272,306.226
22273,201.242
22274,177.293
22275,187.247
22276,188.258
22277,210.238
22278,169.264
22279,246.280
22280,237.246
22281,298.255
22282,234.253
22283,311.221
22284,240.220
22285,300.248
22286,209.269
22287,239.262
22288,310.226
22289,190.253
22290,235.272
22291,282.263
22292,239.262
22293,267.235
22294,196.273
22295,252.256
22296,666.185
22297,325.223
22298,293.247
22299,186.260
22300,287.238
22301,242.246
22302,307.252
22303,246.268
22304,229.265
22305,279.253
22306,354.183
22307,192.254
22308,327.221
22309,180.272
22310,186.273
22311,277.264
22312,229.244
22313,165.271
22314,176.267
22315,191.274
22316,318.242
22317,247.234
22318,188.251
22319,330.241
22320,223.260
22321,342.269
22322,153.279
22323,234.217
22324,259.239
22325,248.288
22326,267.247
22327,230.242
22328,342.222
22329,267.256
22330,239.268
22331,263.244
22332,214.223
22333,253.256
22334,157.273
22335,196.237
22336,233.262
22337,197.257
22338,234.245
22339,242.272
22340,184.247
22341,288.264
22342,297.216
22343,168.263
22344,304.239
22345,051.195
22346,339.223
22347,221.242
22348,270.255
22349,262.251
22350,231.278
22351,268.264
22352,249.247
22353,223.267
22354,149.282
22355,199.249
22356,245.268
22357,192.243
22358,231.275
22359,183.266
22360,232.262
22361,344.228
22362,234.261
22363,193.254
22364,274.250
22365,277.247
22366,338.227
22367,251.261
22368,200.250
22369,241.248
22370,289.256
22371,211.249
22372,179.260
22373,223.225
22374,307.256
22375,216.281
22376,192.246
22377,269.235
22378,262.262
22379,237.249
22380,236.259
22381,246.274
22382,263.247
22383,274.253
22384,418.229
22385,198.274
22386,293.261
22387,227.272
22388,323.240
22389,268.273
22390,255.243
22391,261.265
22392,168.275
22393,270.293
22394,218.244
22395,160.268
22396,218.234
22397,218.258
22398,236.265
22399,247.237
22400,000.184
22401,208.255
22402,244.236
22403,319.243
22404,272.264
22405,342.224
22406,301.243
22407,276.250
22408,218.240
22409,184.268
22410,153.274
22411,222.274
22412,229.233
22413,231.221
22414,310.243
22415,215.248
22416,640.180
22417,267.247
22418,326.246
22419,315.219
22420,224.242
22421,240.225
22422,235.293
22423,062.192
22424,219.252
22425,300.238
22426,238.238
22427,199.269
22428,226.270
22429,217.241
22430,314.238
22431,220.253
22432,262.234
22433,168.272
22434,360.219
22435,222.233
22436,671.180
22437,218.247
22438,240.231
22439,213.268
22440,019.237
22441,352.231
22442,222.243
22443,189.268
22444,264.259
22445,255.216
22446,205.246
22447,327.246
22448,310.252
22449,265.271
22450,219.238
22451,252.229
22452,153.273
22453,245.254
22454,221.244
22455,165.274
22456,237.253
22457,241.263
22458,166.264
22459,178.276
22460,206.234
22461,312.241
22462,243.238
22463,219.247
22464,308.221
22465,224.262
22466,177.256
22467,250.236
22468,253.261
22469,357.184
22470,277.259
22471,240.242
22472,190.253
22473,349.218
22474,199.252
22475,209.234
22476,261.262
22477,199.252
22478,206.248
22479,312.240
22480,183.260
22481,260.232
22482,196.248
22483,252.253
22484,242.248
22485,218.254
22486,334.221
22487,208.244
22488,253.249
22489,029.181
22490,206.248
22491,274.280
22492,237.247
22493,198.258
22494,261.247
22495,241.236
22496,389.230
22497,246.216
22498,249.268
22499,216.263
22500,287.241
22501,248.218
22502,365.244
22503,293.243
22504,266.241
22505,215.262
22506,220.238
22507,265.240
22508,174.261
22509,199.255
22510,343.223
22511,200.266
22512,667.180
22513,208.238
22514,292.239
22515,248.240
22516,201.268
22517,271.247
22518,203.265
22519,191.255
22520,201.243
22521,215.279
22522,299.235
22523,259.300
22524,225.254
22525,188.258
22526,231.258
22527,233.238
22528,230.236
22529,209.232
22530,303.229
22531,315.242
22532,301.242
22533,286.256
22534,225.267
22535,295.240
22536,205.237
22537,220.241
22538,233.272
22539,307.240
22540,197.287
22541,207.250
22542,217.262
22543,229.266
22544,225.277
22545,219.265
22546,257.245
22547,172.274
22548,182.263
22549,207.269
22550,266.264
22551,181.274
22552,320.232
22553,252.249
22554,232.242
22555,238.222
22556,295.234
22557,013.231
22558,226.227
22559,285.235
22560,283.233
22561,033.190
22562,263.266
22563,302.246
22564,228.280
22565,184.271
22566,229.274
22567,214.268
22568,226.257
22569,259.247
22570,179.256
22571,199.261
22572,223.261
22573,237.225
22574,204.264
22575,167.262
22576,187.268
22577,238.253
22578,183.257
22579,252.237
22580,219.226
22581,233.245
22582,289.250
22583,177.263
22584,272.245
22585,218.267
22586,227.238
22587,258.249
22588,280.260
22589,235.234
22590,204.233
22591,239.267
22592,191.267
22593,277.229
22594,240.269
22595,206.243
22596,202.251
22597,228.226
22598,212.244
22599,258.268
22600,250.253
22601,215.238
22602,161.282
22603,194.282
22604,223.238
22605,283.243
22606,210.247
22607,290.253
22608,180.256
22609,234.253
22610,241.236
22611,252.238
22612,198.269
22613,287.254
22614,253.249
22615,307.250
22616,174.260
22617,295.247
22618,202.250
22619,318.220
22620,228.282
22621,237.242
22622,263.234
22623,321.247
22624,293.248
22625,237.252
22626,342.269
22627,227.243
22628,187.267
22629,237.215
22630,214.283
22631,252.269
22632,081.185
22633,458.235
22634,192.238
22635,317.220
22636,305.236
22637,263.258
22638,206.262
22639,202.251
22640,198.239
22641,213.266
22642,329.230
22643,296.228
22644,286.239
22645,258.268
22646,203.267
22647,316.243
22648,269.261
22649,302.243
22650,220.252
22651,156.276
22652,326.253
22653,241.228
22654,240.253
22655,137.285
22656,181.261
22657,214.242
22658,317.251
22659,207.278
22660,268.256
22661,264.264
22662,268.240
22663,294.245
22664,317.237
22665,246.263
22666,288.234
22667,305.219
22668,166.269
22669,200.246
22670,255.282
22671,318.243
22672,274.230
22673,297.227
22674,223.266
22675,216.259
22676,294.252
22677,317.220
22678,244.258
22679,236.263
22680,308.248
22681,316.247
22682,262.239
22683,237.249
22684,263.257
22685,225.226
22686,298.231
22687,164.281
22688,350.218
22689,258.215
22690,276.281
22691,293.272
22692,182.255
22693,295.232
22694,210.279
22695,154.273
22696,250.219
22697,230.246
22698,315.244
22699,198.283
22700,305.257
22701,038.180
22702,243.275
22703,212.260
22704,194.250
22705,239.290
22706,291.249
22707,324.232
22708,302.221
22709,265.255
22710,226.266
22711,194.260
22712,204.270
22713,298.252
22714,339.239
22715,275.254
22716,298.240
22717,293.272
22718,295.250
22719,199.281
22720,235.245
22721,174.276
22722,260.243
22723,305.253
22724,282.265
22725,320.245
22726,231.223
22727,235.247
22728,190.266
22729,288.246
22730,229.269
22731,207.255
22732,215.242
22733,366.218
22734,224.273
22735,302.223
22736,282.248
22737,227.243
22738,277.252
22739,297.234
22740,299.249
22741,224.251
22742,267.246
22743,246.246
22744,327.245
22745,287.250
22746,190.265
22747,336.230
22748,278.247
22749,284.256
22750,205.259
22751,198.266
22752,190.263
22753,302.253
22754,255.246
22755,226.250
22756,204.266
22757,201.248
22758,170.263
22759,278.245
22760,233.223
22761,198.236
22762,181.279
22763,151.278
22764,182.279
22765,326.246
22766,258.283
22767,694.203
22768,165.280
22769,227.224
22770,311.245
22771,315.246
22772,254.252
22773,214.248
22774,663.182
22775,207.274
22776,167.276
22777,281.281
22778,216.254
22779,233.216
22780,240.266
22781,207.265
22782,180.259
22783,192.240
22784,316.230
22785,173.261
22786,206.245
22787,303.252
22788,255.257
22789,296.236
22790,206.283
22791,197.277
22792,340.223
22793,235.249
22794,223.254
22795,242.262
22796,292.236
22797,326.240
22798,204.281
22799,210.246
22800,253.238
22801,258.267
22802,308.246
22803,239.240
22804,212.247
22805,168.270
22806,000.223
22807,235.228
22808,326.222
22809,185.255
22810,239.257
22811,204.251
22812,217.275
22813,230.217
22814,197.280
22815,241.224
22816,206.256
22817,224.226
22818,165.276
22819,310.232
22820,224.277
22821,185.262
22822,313.239
22823,193.271
22824,228.239
22825,189.253
22826,301.257
22827,325.218
22828,279.242
22829,273.244
22830,263.258
22831,231.235
22832,309.229
22833,348.228
22834,246.249
22835,299.248
22836,203.283
22837,222.271
22838,249.237
22839,253.251
22840,334.242
22841,349.223
22842,271.270
22843,197.243
22844,189.264
22845,259.237
22846,237.248
22847,238.228
22848,297.259
22849,217.244
22850,267.230
22851,162.267
22852,211.240
22853,229.218
22854,274.243
22855,315.233
22856,074.188
22857,350.225
22858,271.245
22859,303.236
22860,343.220
22861,282.248
22862,328.244
22863,311.249
22864,197.253
22865,305.238
22866,290.237
22867,195.257
22868,208.268
22869,216.264
22870,035.188
22871,201.252
22872,190.269
22873,241.248
22874,287.244
22875,201.238
22876,243.261
22877,170.270
22878,281.265
22879,233.229
22880,279.249
22881,250.235
22882,224.259
22883,083.183
22884,235.243
22885,229.265
22886,245.266
22887,201.262
22888,281.242
22889,216.276
22890,251.291
22891,334.239
22892,175.260
22893,291.245
22894,165.265
22895,196.271
22896,218.244
22897,219.278
22898,634.227
22899,313.223
22900,317.260
22901,402.238
22902,332.218
22903,179.266
22904,362.221
22905,247.261
22906,172.279
22907,189.242
22908,229.226
22909,327.225
22910,300.251
22911,190.260
22912,320.248
22913,270.263
22914,182.272
22915,205.249
22916,324.240
22917,243.293
22918,319.222
22919,274.239
22920,183.246
22921,299.244
22922,272.244
22923,230.253
22924,346.234
22925,235.278
22926,227.262
22927,224.274
22928,235.266
22929,239.238
22930,348.185
22931,227.232
22932,281.260
22933,393.245
22934,266.251
22935,365.270
22936,255.249
22937,225.294
22938,298.256
22939,244.258
22940,218.247
22941,231.224
22942,232.256
22943,242.222
22944,661.182
22945,275.264
22946,216.230
22947,220.239
22948,321.232
22949,308.250
22950,222.254
22951,217.255
22952,297.240
22953,225.269
22954,182.269
22955,323.246
22956,300.237
22957,237.250
22958,282.257
22959,184.246
22960,185.264
22961,149.281
22962,241.256
22963,172.267
22964,166.271
22965,238.268
22966,309.238
22967,212.277
22968,251.221
22969,230.245
22970,167.274
22971,336.240
22972,176.261
22973,252.241
22974,324.244
22975,231.221
22976,246.248
22977,159.273
22978,272.271
22979,252.262
22980,210.279
22981,256.262
22982,218.295
22983,292.261
22984,216.255
22985,166.268
22986,287.249
22987,190.273
22988,227.274
22989,353.181
22990,203.260
22991,283.235
22992,163.280
22993,308.218
22994,209.257
22995,195.256
22996,175.267
22997,201.254
22998,282.244
22999,292.244
23000,245.259
23001,177.264
23002,254.239
23003,223.262
23004,232.227
23005,306.225
23006,259.244
23007,210.262
23008,283.263
23009,189.274
23010,288.257
23011,237.226
23012,294.248
23013,288.256
23014,307.244
23015,209.269
23016,247.242
23017,210.235
23018,367.181
23019,248.280
23020,256.287
23021,332.227
23022,216.267
23023,272.257
23024,206.249
23025,284.239
23026,209.243
23027,192.251
23028,354.220
23029,224.264
23030,294.286
23031,303.256
23032,310.254
23033,002.208
23034,194.251
23035,262.247
23036,170.270
23037,204.243
23038,326.241
23039,288.263
23040,238.227
23041,238.260
23042,283.238
23043,264.242
23044,310.236
23045,168.271
23046,199.233
23047,254.262
23048,302.218
23049,264.238
23050,275.270
23051,208.267
23052,162.284
23053,249.217
23054,253.245
23055,309.245
23056,191.269
23057,184.268
23058,182.258
23059,285.245
23060,255.267
23061,027.197
23062,252.257
23063,228.252
23064,191.242
23065,309.242
23066,248.261
23067,222.295
23068,361.182
23069,262.240
23070,206.261
23071,232.240
23072,194.261
23073,034.208
23074,180.273
23075,290.239
23076,297.249
23077,238.248
23078,248.255
23079,264.246
23080,416.226
23081,209.264
23082,285.242
23083,196.241
23084,211.241
23085,205.246
23086,201.266
23087,228.258
23088,303.245
23089,317.239
23090,177.257
23091,222.254
23092,230.272
23093,242.227
23094,197.267
23095,228.244
23096,216.278
23097,280.252
23098,207.263
23099,242.222
23100,203.256
23101,227.295
23102,153.275
23103,193.261
23104,324.235
23105,334.242
23106,268.257
23107,248.263
23108,212.276
23109,172.277
23110,253.252
23111,273.257
23112,403.223
23113,661.184
23114,304.254
23115,199.263
23116,323.233
23117,253.290
23118,291.261
23119,282.236
23120,198.249
23121,278.259
23122,295.254
23123,198.254
23124,389.242
23125,220.260
23126,166.273
23127,212.242
23128,209.231
23129,356.268
23130,318.243
23131,218.250
23132,224.247
23133,232.255
23134,188.255
23135,218.230
23136,162.278
23137,313.241
23138,248.225
23139,236.220
23140,320.228
23141,216.275
23142,224.221
23143,320.246
23144,235.254
23145,152.278
23146,311.240
23147,194.249
23148,246.257
23149,236.262
23150,212.233
23151,218.282
23152,231.273
23153,329.243
23154,218.276
23155,210.282
23156,217.303
23157,242.223
23158,022.182
23159,150.283
23160,193.246
23161,237.251
23162,286.264
23163,198.254
23164,318.218
23165,351.181
23166,273.245
23167,229.230
23168,280.242
23169,378.182
23170,190.246
23171,199.269
23172,231.292
23173,182.267
23174,352.265
23175,210.230
23176,204.258
23177,189.264
23178,236.255
23179,214.239
23180,225.273
23181,309.239
23182,236.259
23183,311.244
23184,215.263
23185,229.256
23186,262.250
23187,286.232
23188,213.283
23189,218.278
23190,009.213
23191,208.260
23192,313.233
23193,195.244
23194,184.269
23195,217.254
23196,280.282
23197,150.281
23198,284.251
23199,236.255
23200,161.268
23201,185.244
23202,240.257
23203,288.241
23204,230.276
23205,209.257
23206,274.255
23207,193.241
23208,228.259
23209,238.267
23210,196.238
23211,265.285
23212,190.245
23213,337.233
23214,327.245
23215,236.240
23216,207.243
23217,265.241
23218,212.267
23219,194.261
23220,236.261
23221,300.255
23222,211.251
23223,160.272
23224,322.241
23225,226.223
23226,244.282
23227,169.279
23228,289.241
23229,248.242
23230,269.264
23231,203.240
23232,192.264
23233,186.254
23234,342.230
23235,240.246
23236,345.234
23237,224.250
23238,210.241
23239,265.233
23240,250.285
23241,337.234
23242,272.280
23243,195.245
23244,266.263
23245,276.229
23246,214.264
23247,321.227
23248,295.224
23249,257.256
23250,282.259
23251,259.233
23252,365.182
23253,324.220
23254,282.249
23255,286.231
23256,268.252
23257,249.232
23258,212.231
23259,193.257
23260,171.268
23261,171.266
23262,179.279
23263,277.253
23264,192.262
23265,362.221
23266,316.239
23267,715.192
23268,290.235
23269,081.184
23270,284.264
23271,222.243
23272,305.256
23273,188.267
23274,276.242
23275,349.221
23276,199.264
23277,309.252
23278,210.242
23279,170.266
23280,300.247
23281,201.232
23282,195.272
23283,187.270
23284,148.291
23285,349.220
23286,273.246
23287,327.240
23288,272.240
23289,230.244
23290,368.183
23291,267.264
23292,328.222
23293,317.222
23294,288.243
23295,239.215
23296,261.239
23297,195.280
23298,219.246
23299,230.257
23300,305.234
23301,256.260
23302,227.241
23303,258.296
23304,202.278
23305,200.252
23306,254.258
23307,203.240
23308,238.257
23309,203.264
23310,250.253
23311,168.272
23312,211.250
23313,327.232
23314,198.283
23315,241.244
23316,065.179
23317,292.230
23318,212.278
23319,374.180
23320,253.257
23321,172.264
23322,213.276
23323,232.247
23324,302.238
23325,294.253
23326,310.241
23327,331.220
23328,178.271
23329,186.265
23330,221.246
23331,250.235
23332,237.257
23333,222.264
23334,214.257
23335,264.253
23336,254.245
23337,281.236
23338,282.261
23339,204.245
23340,217.278
23341,202.267
23342,315.238
23343,315.221
23344,208.234
23345,271.241
23346,168.278
23347,177.293
23348,272.246
23349,317.232
23350,208.254
23351,207.240
23352,180.263
23353,232.268
23354,223.243
23355,197.261
23356,238.275
23357,249.238
23358,244.231
23359,212.268
23360,238.276
23361,251.241
23362,187.253
23363,232.275
23364,306.250
23365,346.218
23366,186.264
23367,259.265
23368,224.242
23369,164.267
23370,199.281
23371,271.258
23372,181.264
23373,328.231
23374,225.234
23375,232.243
23376,199.253
23377,238.254
23378,199.262
23379,322.240
23380,282.260
23381,374.184
23382,205.278
23383,255.234
23384,269.254
23385,239.245
23386,292.250
23387,173.265
23388,377.180
23389,267.233
23390,267.242
23391,265.243
23392,258.242
23393,156.271
23394,261.245
23395,224.239
23396,200.238
23397,224.275
23398,069.179
23399,159.271
23400,208.278
23401,203.247
23402,208.240
23403,223.250
23404,278.236
23405,211.269
23406,233.266
23407,205.269
23408,299.253
23409,346.224
23410,238.293
23411,241.247
23412,223.255
23413,155.278
23414,347.228
23415,273.237
23416,210.283
23417,210.263
23418,255.265
23419,148.291
23420,284.254
23421,154.282
23422,340.260
23423,305.227
23424,211.266
23425,220.232
23426,296.256
23427,175.264
23428,208.244
23429,207.249
23430,330.244
23431,649.211
23432,198.261
23433,210.266
23434,234.264
23435,253.266
23436,206.254
23437,213.248
23438,303.221
23439,084.179
23440,232.255
23441,197.267
23442,214.281
23443,233.263
23444,335.232
23445,054.180
23446,266.238
23447,242.225
23448,309.252
23449,166.278
23450,191.244
23451,282.237
23452,294.246
23453,342.223
23454,288.245
23455,299.220
23456,175.258
23457,251.263
23458,370.181
23459,308.254
23460,245.262
23461,227.248
23462,243.237
23463,209.247
23464,230.295
23465,207.234
23466,311.248
23467,244.269
23468,372.239
23469,269.259
23470,328.233
23471,267.258
23472,195.251
23473,238.265
23474,326.223
23475,288.239
23476,244.256
23477,276.230
23478,263.266
23479,157.280
23480,245.231
23481,349.231
23482,200.262
23483,221.257
23484,268.232
23485,243.253
23486,202.258
23487,289.239
23488,240.260
23489,190.279
23490,219.246
23491,151.276
23492,239.261
23493,194.281
23494,203.246
23495,218.265
23496,156.282
23497,174.269
23498,303.223
23499,231.263
23500,350.273
23501,233.255
23502,190.278
23503,268.246
23504,152.282
23505,204.273
23506,221.262
23507,369.181
23508,244.262
23509,185.270
23510,333.241
23511,236.223
23512,335.228
23513,218.274
23514,234.263
23515,245.268
23516,260.288
23517,251.233
23518,314.251
23519,192.265
23520,211.265
23521,209.251
23522,237.240
23523,199.251
23524,218.255
23525,333.219
23526,268.280
23527,314.223
23528,268.258
23529,233.233
23530,241.252
23531,273.247
23532,190.260
23533,246.236
23534,272.256
23535,256.240
23536,255.241
23537,267.250
23538,237.247
23539,263.299
23540,190.242
23541,229.246
23542,318.229
23543,272.239
23544,233.254
23545,221.272
23546,337.271
23547,291.253
23548,281.259
23549,270.245
23550,192.242
23551,352.226
23552,224.262
23553,192.240
23554,196.245
23555,185.253
23556,225.240
23557,675.183
23558,210.245
23559,245.240
23560,199.278
23561,214.238
23562,371.240
23563,318.250
23564,205.266
23565,206.249
23566,326.230
23567,294.260
23568,300.240
23569,318.246
23570,277.254
23571,290.245
23572,345.230
23573,161.281
23574,257.245
23575,187.276
23576,203.281
23577,247.262
23578,226.256
23579,214.279
23580,233.249
23581,221.228
23582,298.235
23583,211.265
23584,203.266
23585,085.179
23586,236.244
23587,159.270
23588,252.239
23589,292.236
23590,313.227
23591,245.238
23592,326.239
23593,275.257
23594,262.268
23595,205.265
23596,268.239
23597,216.254
23598,237.259
23599,278.240
23600,243.253
23601,239.232
23602,200.260
23603,201.264
23604,239.243
23605,249.257
23606,249.261
23607,312.244
23608,219.251
23609,283.252
23610,190.244
23611,301.227
23612,321.242
23613,308.249
23614,214.282
23615,213.241
23616,220.249
23617,226.267
23618,267.264
23619,258.260
23620,238.259
23621,209.240
23622,256.257
23623,238.271
23624,196.247
23625,271.249
23626,222.234
23627,207.269
23628,325.244
23629,231.274
23630,244.244
23631,148.276
23632,207.254
23633,264.286
23634,206.232
23635,222.263
23636,340.237
23637,237.268
23638,330.239
23639,325.256
23640,248.254
23641,238.278
23642,201.233
23643,231.264
23644,219.244
23645,250.252
23646,211.260
23647,179.264
23648,280.245
23649,315.237
23650,240.227
23651,229.231
23652,229.219
23653,244.243
23654,213.238
23655,263.242
23656,256.258
23657,285.245
23658,204.262
23659,352.226
23660,354.181
23661,282.250
23662,226.232
23663,635.190
23664,276.254
23665,191.247
23666,217.228
23667,194.263
23668,221.276
23669,281.250
23670,239.262
23671,149.276
23672,276.238
23673,241.254
23674,265.253
23675,238.246
23676,153.274
23677,302.257
23678,308.244
23679,247.256
23680,283.240
23681,228.273
23682,230.231
23683,248.255
23684,227.271
23685,309.219
23686,249.253
23687,200.264
23688,238.223
23689,202.271
23690,388.250
23691,164.274
23692,194.275
23693,181.255
23694,263.262
23695,308.218
23696,211.263
23697,056.182
23698,052.191
23699,231.273
23700,219.248
23701,224.263
23702,240.241
23703,196.258
23704,226.267
23705,232.259
23706,167.272
23707,279.256
23708,199.266
23709,326.243
23710,315.241
23711,237.231
23712,208.260
23713,346.222
23714,222.224
23715,262.287
23716,231.294
23717,247.264
23718,299.236
23719,181.267
23720,224.265
23721,217.270
23722,238.236
23723,327.244
23724,223.239
23725,074.188
23726,171.269
23727,335.240
23728,258.240
23729,181.260
23730,204.237
23731,293.263
23732,214.265
23733,321.243
23734,232.271
23735,234.257
23736,224.246
23737,270.254
23738,221.225
23739,274.285
23740,214.260
23741,224.220
23742,247.268
23743,254.265
23744,173.260
23745,229.247
23746,247.266
23747,212.249
23748,303.242
23749,229.254
23750,248.242
23751,269.248
23752,255.287
23753,313.234
23754,331.220
23755,296.216
23756,277.258
23757,277.240
23758,310.243
23759,227.226
23760,286.247
23761,258.282
23762,156.273
23763,214.246
23764,218.277
23765,214.236
23766,252.244
23767,255.258
23768,306.230
23769,231.235
23770,214.250
23771,165.281
23772,289.233
23773,203.258
23774,244.217
23775,369.246
23776,225.261
23777,212.279
23778,228.245
23779,200.236
23780,232.271
23781,296.259
23782,298.249
23783,253.236
23784,268.262
23785,412.223
23786,226.257
23787,157.273
23788,301.240
23789,240.258
23790,303.230
23791,311.231
23792,308.242
23793,214.241
23794,254.248
23795,193.251
23796,211.266
23797,203.252
23798,305.237
23799,231.265
23800,238.234
23801,176.271
23802,179.265
23803,215.260
23804,196.273
23805,035.235
23806,200.237
23807,298.255
23808,239.269
23809,253.248
23810,340.234
23811,317.246
23812,301.248
23813,293.247
23814,259.274
23815,153.278
23816,256.251
23817,147.279
23818,237.277
23819,302.248
23820,231.252
23821,356.221
23822,260.261
